   ,PO,IMEI
1314,111220000113237,355304110293393
1315,111220000113237,355304110300552
1316,111220000113237,355304110294318
1317,111220000113237,355304110289417
1318,111220000113237,355304110297550
1319,111220000113237,355304110290191
1320,111220000113237,355304110292593
1321,111220000113237,355304110294714
1322,111220000113237,355304110294110
1323,111220000113237,355304110294573
1324,111220000113237,355304110291959
1325,111220000113237,355304110294276
1326,111220000113237,355304110298475
1327,111220000113237,355304110292478
1328,111220000113237,355304110297717
1329,111220000113237,355304110300511
1330,111220000113237,355304110295497
1331,111220000113237,355304110300230
1332,111220000113237,355304110296891
1333,111220000113237,355304110294011
1334,111220000113237,355304110295810
1335,111220000113237,355304110292957
1336,111220000113237,355304110316574
1337,111220000113237,355304110293773
1338,111220000113237,355304110293278
1339,111220000113237,355304110293716
1340,111220000113237,355304110293799
1341,111220000113237,355304110312953
1342,111220000113237,355304110294177
1343,111220000113237,355304110293039
1344,111220000113237,355304110294995
1345,111220000113237,355304110317036
1346,111220000113237,355304110287619
1347,111220000113237,355304110294037
1348,111220000113237,355304110294730
1349,111220000113237,355304110293112
1350,111220000113237,355304110293955
1351,111220000113237,355304110295257
1352,111220000113237,355304110293732
1353,111220000113237,355304110294334
1354,111220000113237,355304110292254
1355,111220000113237,355304110320477
1356,111220000113237,355304110318877
1357,111220000113237,355304110313696
1358,111220000113237,355304110319099
1359,111220000113237,355304110320733
1360,111220000113237,355304110308217
1361,111220000113237,355304110315717
1362,111220000113237,355304110317051
1363,111220000113237,355304110314199
1364,111220000113237,355304110305114
1365,111220000113237,355304110313076
1366,111220000113237,355304110319313
1367,111220000113237,355304110319552
1368,111220000113237,355304110291074
1369,111220000113237,355304110324057
1370,111220000113237,355304110288757
1371,111220000113237,355304110315055
1372,111220000113237,355304110318430
1373,111220000113237,355304110319156
1374,111220000113237,355304110295117
1375,111220000113237,355304110319891
1376,111220000113237,355304110311039
1377,111220000113237,355304110323638
1378,111220000113237,355304110323513
1379,111220000113237,355304110318893
1380,111220000113237,355304110322952
1381,111220000113237,355304110319610
1382,111220000113237,355304110323299
1383,111220000113237,355304110323430
1384,111220000113237,355304110323612
1385,111220000113237,355304110322671
1386,111220000113237,355304110323497
1387,111220000113237,355304110320311
1388,111220000113237,355304110322895
1389,111220000113237,355304110323414
1390,111220000113237,355304110323893
1391,111220000113237,355304110321210
1392,111220000113237,355304110323455
1393,111220000113237,355304110322770
1394,111220000113237,355304110323273
1395,111220000113237,355304110317218
1396,111220000113237,355304110322812
1397,111220000113237,355304110319495
1398,111220000113237,355304110320790
1399,111220000113237,355304110320550
1400,111220000113237,355304110322630
1401,111220000113237,355304110318950
1402,111220000113237,355304110323554
1403,111220000113237,355304110322796
1404,111220000113237,355304110318992
1405,111220000113237,355304110319214
1406,111220000113237,355304110322275
1407,111220000113237,355304110312334
1408,111220000113237,355304110322978
1409,111220000113237,355304110320758
1410,111220000113237,355304110322432
1411,111220000113237,355304110322259
1412,111220000113237,355304110319677
1413,111220000113237,355304110322234
1414,111220000113237,355304110321798
1415,111220000113237,355304110319230
1416,111220000113237,355304110291330
1417,111220000113237,355304110321533
1418,111220000113237,355304110318059
1419,111220000113237,355304110313274
1420,111220000113237,355304110317911
1421,111220000113237,355304110323919
1422,111220000113237,355304110322879
1423,111220000113237,355304110316434
1424,111220000113237,355304110320899
1425,111220000113237,355304110320493
1426,111220000113237,355304110314355
1427,111220000113237,355304110291470
1428,111220000113237,355304110322614
1429,111220000113237,355304110316079
1430,111220000113237,355304110319271
1431,111220000113237,355304110322176
1432,111220000113237,355304110321855
1433,111220000113237,355304110321434
1434,111220000113237,355304110291215
1435,111220000113237,355304110315758
1436,111220000113237,355304110316053
1437,111220000113237,355304110320675
1438,111220000113237,355304110320519
1439,111220000113237,355304110317994
1440,111220000113237,355304110317457
1441,111220000113237,355304110320634
1442,111220000113237,355304110320212
1443,111220000113237,355304110314314
1444,111220000113237,355304110318216
1445,111220000113237,355304110316038
1446,111220000113237,355304110316111
1447,111220000113237,355304110320071
1448,111220000113237,355304110320659
1449,111220000113237,355304110313639
1450,111220000113237,355304110324198
1451,111220000113237,355304110320816
1452,111220000113237,355304110313498
1453,111220000113237,355304110313316
1454,111220000113237,355304110318398
1455,111220000113237,355304110293815
1456,111220000113237,355304110306195
1457,111220000113237,355304110311872
1458,111220000113237,355304110307854
1459,111220000113237,355304110323737
1460,111220000113237,355304110320691
1461,111220000113237,355304110317671
1462,111220000113237,355304110313050
1463,111220000113237,355304110322572
1464,111220000113237,355304110319818
1465,111220000113237,355304110310114
1466,111220000113237,355304110319776
1467,111220000113237,355304110305999
1468,111220000113237,355304110319859
1469,111220000113237,355304110315394
1470,111220000113237,355304110321038
1471,111220000113237,355304110319974
1472,111220000113237,355304110319651
1473,111220000113237,355304110289516
1474,111220000113237,355304110319511
1475,111220000113237,355304110323091
1476,111220000113237,355304110323232
1477,111220000113237,355304110320998
1478,111220000113237,355304110319735
1479,111220000113237,355304110324412
1480,111220000113237,355304110319875
1481,111220000113237,355304110312292
1482,111220000113237,355304110315212
1483,111220000113237,355304110317374
1484,111220000113237,355304110324214
1485,111220000113237,355304110320014
1486,111220000113237,355304110289532
1487,111220000113237,355304110319198
1488,111220000113237,355304110315550
1489,111220000113237,355304110314710
1490,111220000113237,355304110320394
1491,111220000113237,355304110291157
1492,111220000113237,355304110315634
1493,111220000113237,355304110314892
1494,111220000113237,355304110323034
1495,111220000113237,355304110315576
1496,111220000113237,355304110287551
1497,111220000113237,355304110315519
1498,111220000113237,355304110322051
1499,111220000113237,355304110316558
1500,111220000113237,355304110322218
1501,111220000113237,355304110313977
1502,111220000113237,355304110312854
1503,111220000113237,355304110322374
1504,111220000113237,355304110315295
1505,111220000113237,355304110313613
1506,111220000113237,355304110293914
1507,111220000113237,355304110296412
1508,111220000113237,355304110295836
1509,111220000113237,355304110296198
1510,111220000113237,355304110296131
1511,111220000113237,355304110287296
1512,111220000113237,355304110295232
1513,111220000113237,355304110295059
1514,111220000113237,355304110294359
1515,111220000113237,355304110300099
1516,111220000113237,355304110322317
1517,111220000113237,355304110317515
1518,111220000113237,355304110319578
1519,111220000113237,355304110319719
1520,111220000113237,355304110319594
1521,111220000113237,355304110319990
1522,111220000113237,355304110322135
1523,111220000113237,355304110289037
1524,111220000113237,355304110317572
1525,111220000113237,355304110291116
1526,111220000113237,355304110316657
1527,111220000113237,355304110322911
1528,111220000113237,355304110322754
1529,111220000113237,355304110320576
1530,111220000113237,355304110320113
1531,111220000113237,355304110317838
1532,111220000113237,355304110315956
1533,111220000113237,355304110291298
1534,111220000113237,355304110320451
1535,111220000113237,355304110286751
1536,111220000113237,355304110302194
1537,111220000113237,355304110298178
1538,111220000113237,355304110292213
1539,111220000113237,355304110296719
1540,111220000113237,355304110301337
1541,111220000113237,355304110296990
1542,111220000113237,355304110297998
1543,111220000113237,355304110294375
1544,111220000113237,355304110299630
1545,111220000113237,355304110295877
1546,111220000113237,355304110301915
1547,111220000113237,355304110295331
1548,111220000113237,355304110294052
1549,111220000113237,355304110294516
1550,111220000113237,355304110294219
1551,111220000113237,355304110293856
1552,111220000113237,355304110294490
1553,111220000113237,355304110294417
1554,111220000113237,355304110294771
1555,111220000113237,355304110301733
1556,111220000113237,355304110296313
1557,111220000113237,355304110296917
1558,111220000113237,355304110298194
1559,111220000113237,355304110297477
1560,111220000113237,355304110296859
1561,111220000113237,355304110299051
1562,111220000113237,355304110298970
1563,111220000113237,355304110298350
1564,111220000113237,355304110298699
1565,111220000113237,355304110296230
1566,111220000113237,355304110321376
1567,111220000113237,355304110324479
1568,111220000113237,355304110321772
1569,111220000113237,355304110289599
1570,111220000113237,355304110322838
1571,111220000113237,355304110320956
1572,111220000113237,355304110318190
1573,111220000113237,355304110320972
1574,111220000113237,355304110316335
1575,111220000113237,355304110318356
1576,111220000113237,355304110317879
1577,111220000113237,355304110319479
1578,111220000113237,355304110316491
1579,111220000113237,355304110317614
1580,111220000113237,355304110321053
1581,111220000113237,355304110313399
1582,111220000113237,355304110316970
1583,111220000113237,355304110321657
1584,111220000113237,355304110319016
1585,111220000113237,355304110318810
1586,111220000113237,355304110289557
1587,111220000113237,355304110317176
1588,111220000113237,355304110320832
1589,111220000113237,355304110317093
1590,111220000113237,355304110314611
1591,111220000113237,355304110318471
1592,111220000113237,355304110322713
1593,111220000113237,355304110322093
1594,111220000113237,355304110319834
1595,111220000113237,355304110317473
1596,111220000113237,355304110313019
1597,111220000113237,355304110313951
1598,111220000113237,355304110316590
1599,111220000113237,355304110316913
1600,111220000113237,355304110293971
1601,111220000113237,355304110316392
1602,111220000113237,355304110316699
1603,111220000113237,355304110319693
1604,111220000113237,355304110323372
1605,111220000113237,355304110323174
1606,111220000113237,355304110315873
1607,111220000113237,355304110323315
1608,111220000113237,355304110322739
1609,111220000113237,355304110316855
1610,111220000113237,355304110305932
1611,111220000113237,355304110314272
1612,111220000113237,355304110313092
1613,111220000113237,355304110310791
1614,111220000113237,355304110310098
1615,111220000113237,355304110321939
1616,111220000113241,355304110289334
1617,111220000113241,355304110323752
1618,111220000113241,355304110304950
1619,111220000113241,355304110294631
1620,111220000113241,355304110291736
1621,111220000113241,355304110323794
1622,111220000113241,355304110324131
1623,111220000113241,355304110305031
1624,111220000113241,355304110291355
1625,111220000113241,355304110324271
1626,111220000113241,355304110291199
1627,111220000113241,355304110303671
1628,111220000113241,355304110323059
1629,111220000113241,355304110310536
1630,111220000113241,355304110322937
1631,111220000113241,355304110323133
1632,111220000113241,355304110320378
1633,111220000113241,355304110299416
1634,111220000113241,355304110321913
1635,111220000113241,355304110306112
1636,111220000113241,355304110302616
1637,111220000113241,355304110303838
1638,111220000113241,355304110299234
1639,111220000113241,355304110297592
1640,111220000113241,355304110322499
1641,111220000113241,355304110303812
1642,111220000113241,355304110307474
1643,111220000113241,355304110320139
1644,111220000113241,355304110317416
1645,111220000113241,355304110292056
1646,111220000113241,355304110321830
1647,111220000113241,355304110294599
1648,111220000113241,355304110307813
1649,111220000113241,355304110303853
1650,111220000113241,355304110297071
1651,111220000113241,355304110291454
1652,111220000113241,355304110310650
1653,111220000113241,355304110316137
1654,111220000113241,355304110313654
1655,111220000113241,355304110294151
1656,111220000113241,355304110291314
1657,111220000113241,355304110313035
1658,111220000113241,355304110299275
1659,111220000113241,355304110323810
1660,111220000113241,355304110286454
1661,111220000113241,355304110310478
1662,111220000113241,355304110319339
1663,111220000113241,355304110322556
1664,111220000113241,355304110293617
1665,111220000113241,355304110323539
1666,111220000113241,355304110297410
1667,111220000113241,355304110299374
1668,111220000113241,355304110303630
1669,111220000113241,355304110319537
1670,111220000113241,355304110322655
1671,111220000113241,355304110312250
1672,111220000113241,355304110317010
1673,111220000113241,355304110292171
1674,111220000113241,355304110305619
1675,111220000113241,355304110309116
1676,111220000113241,355304110304430
1677,111220000113241,355304110294698
1678,111220000113241,355304110304554
1679,111220000113241,355304110304679
1680,111220000113241,355304110305551
1681,111220000113241,355304110304653
1682,111220000113241,355304110315915
1683,111220000113241,355304110298079
1684,111220000113241,355304110302830
1685,111220000113241,355304110303010
1686,111220000113241,355304110295976
1687,111220000113241,355304110304851
1688,111220000113241,355304110319958
1689,111220000113241,355304110296610
1690,111220000113241,355304110305213
1691,111220000113241,355304110303317
1692,111220000113241,355304110323992
1693,111220000113241,355304110294474
1694,111220000113241,355304110292817
1695,111220000113241,355304110299994
1696,111220000113241,355304110304752
1697,111220000113241,355304110291371
1698,111220000113241,355304110320196
1699,111220000113241,355304110324115
1700,111220000113241,355304110284855
1701,111220000113241,355304110285415
1702,111220000113241,355304110324511
1703,111220000113241,355304110292577
1704,111220000113241,355304110293252
1705,111220000113241,355304110291611
1706,111220000113241,355304110307912
1707,111220000113241,355304110290696
1708,111220000113241,355304110307714
1709,111220000113241,355304110291033
1710,111220000113241,355304110289292
1711,111220000113241,355304110302897
1712,111220000113241,355304110307516
1713,111220000113241,355304110289615
1714,111220000113241,355304110308795
1715,111220000113241,355304110304794
1716,111220000113241,355304110289656
1717,111220000113241,355304110305395
1718,111220000113241,355304110294094
1719,111220000113241,355304110289474
1720,111220000113241,355304110305270
1721,111220000113241,355304110292130
1722,111220000113241,355304110323018
1723,111220000113241,355304110313712
1724,111220000113241,355304110321335
1725,111220000113241,355304110318117
1726,111220000113241,355304110298095
1727,111220000113241,355304110291496
1728,111220000113241,355304110304935
1729,111220000113241,355304110318539
1730,111220000113241,355304110320352
1731,111220000113241,355304110304315
1732,111220000113241,355304110323836
1733,111220000113241,355304110313217
1734,111220000113241,355304110320154
1735,111220000113241,355304110323778
1736,111220000113241,355304110304174
1737,111220000113241,355304110312276
1738,111220000113241,355304110318372
1739,111220000113241,355304110299796
1740,111220000113241,355304110317077
1741,111220000113241,355304110318794
1742,111220000113241,355304110302657
1743,111220000113241,355304110321897
1744,111220000113241,355304110298293
1745,111220000113241,355304110316830
1746,111220000113241,355304110308456
1747,111220000113241,355304110288971
1748,111220000113241,355304110321095
1749,111220000113241,355304110322010
1750,111220000113241,355304110317697
1751,111220000113241,355304110285019
1752,111220000113241,355304110316897
1753,111220000113241,355304110324339
1754,111220000113241,355304110320873
1755,111220000113241,355304110305650
1756,111220000113241,355304110321970
1757,111220000113241,355304110298954
1758,111220000113241,355304110318158
1759,111220000113241,355304110292155
1760,111220000113241,355304110306476
1761,111220000113241,355304110323596
1762,111220000113241,355304110286710
1763,111220000113241,355304110305015
1764,111220000113241,355304110297030
1765,111220000113241,355304110291637
1766,111220000113241,355304110316996
1767,111220000113241,355304110321954
1768,111220000113241,355304110323653
1769,111220000113241,355304110320774
1770,111220000113241,355304110291678
1771,111220000113241,355304110323711
1772,111220000113241,355304110299176
1773,111220000113241,355304110291512
1774,111220000113241,355304110322119
1775,111220000113241,355304110320410
1776,111220000113241,355304110291231
1777,111220000113241,355304110290613
1778,111220000113241,355304110317630
1779,111220000113241,355304110324370
1780,111220000113241,355304110324099
1781,111220000113241,355304110315998
1782,111220000113241,355304110293534
1783,111220000113241,355304110322390
1784,111220000113241,355304110304836
1785,111220000113241,355304110300339
1786,111220000113241,355304110297279
1787,111220000113241,355304110313332
1788,111220000113241,355304110307599
1789,111220000113241,355304110293336
1790,111220000113241,355304110323117
1791,111220000113241,355304110320030
1792,111220000113241,355304110292353
1793,111220000113241,355304110321517
1794,111220000113241,355304110299754
1795,111220000113241,355304110311757
1796,111220000113241,355304110316673
1797,111220000113241,355304110315816
1798,111220000113241,355304110305056
1799,111220000113241,355304110320295
1800,111220000113241,355304110316632
1801,111220000113241,355304110287833
1802,111220000113241,355304110320170
1803,111220000113241,355304110306039
1804,111220000113241,355304110307078
1805,111220000113241,355304110316095
1806,111220000113241,355304110286470
1807,111220000113241,355304110295174
1808,111220000113241,355304110321319
1809,111220000113241,355304110323190
1810,111220000113241,355304110310312
1811,111220000113241,355304110323570
1812,111220000113241,355304110294532
1813,111220000113241,355304110321871
1814,111220000113241,355304110293872
1815,111220000113241,355304110305098
1816,111220000113241,355304110315832
1817,111220000113241,355304110315659
1818,111220000113241,355304110318091
1819,111220000113241,355304110318232
1820,111220000113241,355304110315311
1821,111220000113241,355304110315253
1822,111220000113241,355304110317812
1823,111220000113241,355304110314397
1824,111220000113241,355304110316715
1825,111220000113241,355304110317754
1826,111220000113241,355304110317937
1827,111220000113241,355304110318133
1828,111220000113241,355304110313258
1829,111220000113241,355304110315337
1830,111220000113241,355304110317952
1831,111220000113241,355304110314256
1832,111220000113241,355304110314835
1833,111220000113241,355304110317853
1834,111220000113241,355304110321350
1835,111220000113241,355304110315436
1836,111220000113241,355304110321392
1837,111220000113241,355304110316616
1838,111220000113241,355304110317739
1839,111220000113241,355304110319438
1840,111220000113241,355304110322333
1841,111220000113241,355304110315592
1842,111220000113241,355304110317770
1843,111220000113241,355304110315071
1844,111220000113241,355304110316236
1845,111220000113241,355304110321632
1846,111220000113241,355304110319636
1847,111220000113241,355304110314017
1848,111220000113241,355304110321152
1849,111220000113241,355304110322598
1850,111220000113241,355304110315733
1851,111220000113241,355304110293294
1852,111220000113241,355304110322291
1853,111220000113241,355304110313837
1854,111220000113241,355304110312110
1855,111220000113241,355304110317333
1856,111220000113241,355304110315139
1857,111220000113241,355304110319032
1858,111220000113241,355304110314751
1859,111220000113241,355304110316376
1860,111220000113241,355304110298012
1861,111220000113241,355304110316954
1862,111220000113241,355304110318257
1863,111220000113241,355304110314470
1864,111220000113241,355304110319073
1865,111220000113241,355304110318596
1866,111220000113241,355304110289938
1867,111220000113241,355304110319396
1868,111220000113241,355304110292437
1869,111220000113241,355304110304919
1870,111220000113241,355304110321012
1871,111220000113241,355304110291413
1872,111220000113241,355304110294854
1873,111220000113241,355304110305072
1874,111220000113241,355304110315675
1875,111220000113241,355304110323158
1876,111220000113241,355304110321996
1877,111220000113241,355304110323950
1878,111220000113241,355304110291132
1879,111220000113241,355304110317119
1880,111220000113241,355304110309611
1881,111220000113241,355304110305437
1882,111220000113241,355304110301774
1883,111220000113241,355304110305973
1884,111220000113241,355304110308837
1885,111220000113241,355304110308597
1886,111220000113241,355304110303556
1887,111220000113241,355304110320238
1888,111220000113241,355304110293153
1889,111220000113241,355304110291256
1890,111220000113241,355304110315279
1891,111220000113241,355304110303978
1892,111220000113241,355304110298251
1893,111220000113241,355304110302996
1894,111220000113241,355304110300453
1895,111220000113241,355304110303291
1896,111220000113241,355304110299671
1897,111220000113241,355304110299937
1898,111220000113241,355304110299333
1899,111220000113241,355304110319933
1900,111220000113241,355304110284871
1901,111220000113241,355304110321236
1902,111220000113241,355304110297253
1903,111220000113241,355304110289276
1904,111220000113241,355304110320097
1905,111220000113241,355304110324255
1906,111220000113241,355304110324354
1907,111220000113241,355304110300750
1908,111220000113241,355304110288450
1909,111220000113241,355304110315477
1910,111220000113241,355304110318612
1911,111220000113241,355304110304976
1912,111220000113241,355304110324016
1913,111220000113241,355304110324073
1914,111220000113241,355304110302293
1915,111220000113241,355304110321079
1916,111220000113241,355304110323935
1917,111220000113241,355304110290175
1918,111220000113241,355304110318018
1919,111220000113241,355304110291058
1920,111220000113241,355304110318570
1921,111220000113241,355304110290357
1922,111220000113241,355304110324230
1923,111220000113241,355304110305874
1924,111220000113241,355304110291090
1925,111220000113241,355304110304810
1926,111220000113241,355304110290811
1927,111220000113241,355304110290977
1928,111220000113241,355304110305130
1929,111220000113241,355304110319917
1930,111220000113241,355304110321673
1931,111220000113241,355304110316517
1932,111220000113241,355304110321137
1933,111220000113241,355304110323851
1934,111220000113241,355304110320055
1935,111220000113241,355304110289490
1936,111220000113241,355304110318497
1937,111220000113241,355304110316798
1938,111220000113241,355304110321178
1939,111220000113241,355304110304711
1940,111220000113241,355304110293518
1941,111220000113241,355304110295513
1942,111220000113241,355304110291819
1943,111220000113241,355304110292536
1944,111220000113241,355304110308159
1945,111220000113241,355304110298871
1946,111220000113241,355304110308373
1947,111220000113241,355304110295372
1948,111220000113241,355304110306070
1949,111220000113241,355304110291710
1950,111220000113241,355304110292114
1951,111220000113241,355304110297873
1952,111220000113241,355304110304992
1953,111220000113241,355304110316939
1954,111220000113241,355304110310973
1955,111220000113241,355304110291397
1956,111220000113241,355304110322697
1957,111220000113241,355304110307870
1958,111220000113241,355304110323398
1959,111220000113241,355304110323216
1960,111220000113241,355304110303150
1961,111220000113241,355304110291017
1962,111220000113241,355304110299952
1963,111220000113241,355304110290951
1964,111220000113241,355304110321475
1965,111220000113241,355304110304877
1966,111220000113241,355304110314934
1967,111220000113241,355304110315899
1968,111220000113241,355304110318919
1969,111220000113241,355304110318299
1970,111220000113241,355304110324495
1971,111220000113241,355304110318273
1972,111220000113241,355304110319370
1973,111220000113241,355304110316533
1974,111220000113241,355304110318414
1975,111220000113241,355304110319172
1976,111220000113249,355306110338375
1977,111220000113249,355306110336635
1978,111220000113249,355306110330992
1979,111220000113249,355306110337039
1980,111220000113249,355306110331552
1981,111220000113249,355306110345933
1982,111220000113249,355306110348176
1983,111220000113249,355306110343318
1984,111220000113249,355306110344696
1985,111220000113249,355306110337534
1986,111220000113249,355306110350818
1987,111220000113249,355306110329457
1988,111220000113249,355306110338557
1989,111220000113249,355306110338078
1990,111220000113249,355306110334630
1991,111220000113249,355306110347616
1992,111220000113249,355306110342591
1993,111220000113249,355306110340918
1994,111220000113249,355306110347574
1995,111220000113249,355306110347152
1996,111220000113249,355306110340975
1997,111220000113249,355306110329978
1998,111220000113249,355306110337179
1999,111220000113249,355306110340355
2000,111220000113249,355306110343359
2001,111220000113249,355306110333970
2002,111220000113249,355306110347038
2003,111220000113249,355306110341155
2004,111220000113249,355306110330117
2005,111220000113249,355306110342435
2006,111220000113249,355306110330257
2007,111220000113249,355306110342054
2008,111220000113249,355306110331511
2009,111220000113249,355306110348853
2010,111220000113249,355306110331172
2011,111220000113249,355306110339555
2012,111220000113249,355306110335157
2013,111220000113249,355306110336015
2014,111220000113249,355306110330919
2015,111220000113249,355306110336338
2016,111220000113249,355306110329291
2017,111220000113249,355306110349299
2018,111220000113249,355306110339399
2019,111220000113249,355306110332717
2020,111220000113249,355306110346832
2021,111220000113249,355306110330778
2022,111220000113249,355306110335611
2023,111220000113249,355306110334937
2024,111220000113249,355306110342310
2025,111220000113249,355306110333939
2026,111220000113249,355306110330133
2027,111220000113249,355306110346014
2028,111220000113249,355306110335017
2029,111220000113249,355306110330075
2030,111220000113249,355306110341494
2031,111220000113249,355306110334333
2032,111220000113249,355306110345693
2033,111220000113249,355306110346691
2034,111220000113249,355306110338151
2035,111220000113249,355306110341791
2036,111220000113249,355306110341890
2037,111220000113249,355306110334093
2038,111220000113249,355306110338771
2039,111220000113249,355306110341650
2040,111220000113249,355306110335496
2041,111220000113249,355306110332014
2042,111220000113249,355306110331735
2043,111220000113249,355306110345552
2044,111220000113249,355306110333319
2045,111220000113249,355306110348739
2046,111220000113249,355306110348770
2047,111220000113249,355306110333897
2048,111220000113249,355306110342633
2049,111220000113249,355306110334036
2050,111220000113249,355306110333756
2051,111220000113249,355306110329796
2052,111220000113249,355306110341619
2053,111220000113249,355306110332659
2054,111220000113249,355306110345156
2055,111220000113249,355306110334150
2056,111220000113249,355306110345891
2057,111220000113249,355306110347558
2058,111220000113249,355306110347319
2059,111220000113249,355306110348051
2060,111220000113249,355306110336957
2061,111220000113249,355306110330810
2062,111220000113249,355306110341833
2063,111220000113249,355306110342419
2064,111220000113249,355306110336312
2065,111220000113249,355306110346238
2066,111220000113249,355306110337211
2067,111220000113249,355306110341593
2068,111220000113249,355306110337971
2069,111220000113249,355306110330596
2070,111220000113249,355306110337294
2071,111220000113249,355306110336916
2072,111220000113249,355306110332212
2073,111220000113249,355306110334671
2074,111220000113249,355306110332634
2075,111220000113249,355306110332873
2076,111220000113249,355306110345834
2077,111220000113249,355306110346519
2078,111220000113249,355306110336114
2079,111220000113249,355306110338573
2080,111220000113249,355306110347673
2081,111220000113249,355306110348077
2082,111220000113249,355306110335132
2083,111220000113249,355306110343813
2084,111220000113249,355306110336452
2085,111220000113249,355306110332691
2086,111220000113249,355306110333590
2087,111220000113249,355306110334614
2088,111220000113249,355306110349778
2089,111220000113249,355306110345313
2090,111220000113249,355306110334895
2091,111220000113249,355306110344035
2092,111220000113249,355306110329416
2093,111220000113249,355306110350214
2094,111220000113249,355306110344514
2095,111220000113249,355306110343573
2096,111220000113249,355306110344555
2097,111220000113249,355306110335637
2098,111220000113249,355306110337310
2099,111220000113249,355306110335710
2100,111220000113249,355306110349679
2101,111220000113249,355306110329655
2102,111220000113249,355306110348937
2103,111220000113249,355306110343698
2104,111220000113249,355306110332253
2105,111220000113249,355306110345438
2106,111220000113249,355306110346337
2107,111220000113249,355306110339597
2108,111220000113249,355306110346477
2109,111220000113249,355306110334952
2110,111220000113249,355306110342575
2111,111220000113249,355306110330976
2112,111220000113249,355306110338532
2113,111220000113249,355306110331131
2114,111220000113249,355306110348515
2115,111220000113249,355306110337435
2116,111220000113249,355306110340314
2117,111220000113249,355306110338797
2118,111220000113249,355306110339514
2119,111220000113249,355306110338037
2120,111220000113249,355306110339530
2121,111220000113249,355306110350016
2122,111220000113249,355306110330471
2123,111220000113249,355306110338235
2124,111220000113249,355306110347715
2125,111220000113249,355306110331297
2126,111220000113249,355306110331933
2127,111220000113249,355306110350057
2128,111220000113249,355306110340033
2129,111220000113249,355306110338292
2130,111220000113249,355306110333210
2131,111220000113249,355306110347376
2132,111220000113249,355306110341916
2133,111220000113249,355306110350438
2134,111220000113249,355306110341213
2135,111220000113249,355306110337237
2136,111220000113249,355306110333152
2137,111220000113249,355306110331057
2138,111220000113249,355306110348218
2139,111220000113249,355306110339712
2140,111220000113249,355306110340710
2141,111220000113249,355306110339357
2142,111220000113249,355306110337096
2143,111220000113249,355306110341452
2144,111220000113249,355306110330737
2145,111220000113249,355306110330612
2146,111220000113249,355306110329234
2147,111220000113249,355306110333798
2148,111220000113249,355306110329135
2149,111220000113249,355306110338755
2150,111220000113249,355306110335173
2151,111220000113249,355306110348275
2152,111220000113249,355306110335256
2153,111220000113249,355306110347913
2154,111220000113249,355306110335199
2155,111220000113249,355306110349232
2156,111220000113253,355306110339290
2157,111220000113253,355306110338870
2158,111220000113253,355306110333954
2159,111220000113253,355306110335454
2160,111220000113253,355306110338276
2161,111220000113253,355306110349158
2162,111220000113253,355306110346659
2163,111220000113253,355306110335736
2164,111220000113253,355306110344852
2165,111220000113253,355306110350792
2166,111220000113253,355306110329713
2167,111220000113253,355306110350032
2168,111220000113253,355306110336759
2169,111220000113253,355306110343896
2170,111220000113253,355306110329499
2171,111220000113253,355306110338854
2172,111220000113253,355306110345032
2173,111220000113253,355306110335090
2174,111220000113253,355306110341635
2175,111220000113253,355306110341817
2176,111220000113253,355306110342559
2177,111220000113253,355306110349596
2178,111220000113253,355306110342534
2179,111220000113253,355306110345974
2180,111220000113253,355306110340413
2181,111220000113253,355306110348358
2182,111220000113253,355306110333053
2183,111220000113253,355306110337872
2184,111220000113253,355306110340595
2185,111220000113253,355306110349935
2186,111220000113253,355306110340074
2187,111220000113253,355306110333517
2188,111220000113253,355306110346493
2189,111220000113253,355306110342336
2190,111220000113253,355306110350719
2191,111220000113253,355306110342617
2192,111220000113253,355306110337591
2193,111220000113253,355306110335314
2194,111220000113253,355306110344134
2195,111220000113253,355306110335413
2196,111220000113253,355306110336056
2197,111220000113253,355306110337351
2198,111220000113253,355306110341312
2199,111220000113253,355306110350693
2200,111220000113253,355306110330950
2201,111220000113253,355306110329911
2202,111220000113253,355306110342757
2203,111220000113253,355306110332477
2204,111220000113253,355306110331354
2205,111220000113253,355306110348994
2206,111220000113253,355306110334135
2207,111220000113253,355306110343599
2208,111220000113253,355306110344258
2209,111220000113253,355306110340017
2210,111220000113253,355306110329770
2211,111220000113253,355306110348655
2212,111220000113253,355306110343219
2213,111220000113253,355306110346873
2214,111220000113253,355306110350651
2215,111220000113253,355306110339977
2216,111220000113253,355306110348499
2217,111220000113253,355306110340330
2218,111220000113253,355306110343870
2219,111220000113253,355306110341353
2220,111220000113253,355306110333558
2221,111220000113253,355306110346857
2222,111220000113253,355306110341411
2223,111220000113253,355306110344811
2224,111220000113253,355306110348259
2225,111220000113253,355306110336791
2226,111220000113253,355306110333913
2227,111220000113253,355306110342252
2228,111220000113253,355306110333632
2229,111220000113253,355306110330091
2230,111220000113253,355306110339811
2231,111220000113253,355306110344290
2232,111220000113253,355306110340090
2233,111220000113253,355306110338953
2234,111220000113253,355306110338730
2235,111220000113253,355306110339936
2236,111220000113253,355306110346956
2237,111220000113253,355306110350479
2238,111220000113253,355306110350354
2239,111220000113253,355306110338672
2240,111220000113253,355306110349893
2241,111220000113253,355306110339175
2242,111220000113253,355306110343532
2243,111220000113253,355306110338318
2244,111220000113253,355306110341718
2245,111220000113253,355306110344639
